ink_density,connected_components,mean_height,height_variation,mean_width,width_variation,baseline_drift,mean_spacing,spacing_variation,estimated_stroke_width,slant_variation,margin_alignment,overlap_ratio,label
28.318854138822065,98.0,25.744897959183675,86.91736544368263,53.36734693877551,125.62720385921008,8.358423439206172,99.90566037735849,142.56915862358912,11.073197364807129,36.28164335411071,133.86363293375175,38.372093023255815,0
19.5507351010764,31.0,22.193548387096776,48.08740360478782,24.93548387096774,75.21278798220527,6.087465158006901,8.571428571428571,147.8174377455771,6.554776191711426,58.897213209515655,0.0,53.333333333333336,0
21.862637362637365,41.0,15.609756097560975,51.88817271342753,28.926829268292682,108.84796159120349,3.135820602103661,9.5,133.37717173136775,6.0893473625183105,50.618636665716544,310.65557920128987,47.368421052631575,0
18.431146821671046,58.0,18.56896551724138,66.86841756025628,31.948275862068964,114.5884500011333,7.407470998545254,34.70967741935484,288.33186591001623,9.03156852722168,48.95286944082347,55.62573345334173,43.63636363636363,0
33.31003437695074,103.0,21.75728155339806,62.007159677538596,37.24271844660194,115.6090402311248,4.933676001094534,44.81132075471698,270.0389865414685,8.369545936584473,51.96925084856923,445.68670610643073,45.91836734693878,0
18.32193849201556,43.0,19.813953488372093,63.37614864045803,22.511627906976745,78.8570315152421,4.270690846615305,28.3125,199.90482339722448,6.571957588195801,52.39922461553865,29.011851026778693,58.97435897435898,0
19.766834800488336,62.0,22.951612903225808,75.1254743549975,36.33870967741935,120.23564649425049,8.464859804803329,85.92307692307692,242.64895885765426,9.423124313354492,59.05041200126945,56.77323312970647,54.385964912280706,0
34.571388842131455,97.0,21.690721649484537,70.9520978498301,39.78350515463917,116.61151415307225,6.951535470527327,44.645833333333336,155.0307893048934,9.738859176635742,58.860910810263306,102.28677007968007,47.25274725274725,0
23.746980998995447,30.0,23.3,53.698400406300074,36.666666666666664,90.38850700718123,11.272187996224257,20.428571428571427,123.09876825821917,8.466944694519043,51.781769439816884,0.0,51.724137931034484,0
21.215557795698924,54.0,23.074074074074073,67.57814736291277,37.53703703703704,136.18727189928396,6.997306624579323,40.61290322580645,116.92913938849696,10.097411155700684,52.71166272686085,350.193279965983,35.41666666666667,0
26.93777094282047,86.0,19.988372093023255,67.32667900850446,47.593023255813954,122.06247761659783,7.522989485044091,44.45652173913044,119.93666397424079,9.086398124694824,47.16573018615448,305.9491606278548,40.25974025974026,0
17.7490631864582,22.0,15.636363636363637,47.72402105539663,29.0,81.7268466004969,2.7905537233037863,17.875,120.81317032328838,5.416557312011719,35.74217250299153,0.0,61.904761904761905,0
17.995957876821613,40.0,13.625,64.3968688532038,36.875,144.33283304732902,4.1171216080297794,35.35294117647059,118.71853628647237,5.33371639251709,40.894522951546236,15.5,55.26315789473685,0
21.77241670932277,40.0,15.9,40.80302028486311,45.25,69.23116946982185,3.343471055086907,10.277777777777779,274.31404581180647,4.8978729248046875,31.31484382235624,212.33784401279016,48.57142857142857,0
21.354229118204273,62.0,13.258064516129032,70.14265067352213,42.274193548387096,202.60924373354908,4.721818612837756,28.585365853658537,74.50696167287401,5.487442493438721,46.47743646637657,0.0,31.666666666666664,0
26.532999164578115,24.0,29.416666666666668,43.19997065163614,34.5,92.37164437415373,8.616816547322331,29.0,111.90704097085582,7.875712871551514,51.71801681805608,21.5,77.27272727272727,0
23.540337080871748,28.0,32.75,45.389824015442436,58.607142857142854,102.20413827576557,3.074994571819228,98.75,174.67235156926523,9.374637603759766,44.82290943691508,51.383092766222454,68.0,0
29.86748884807137,44.0,32.31818181818182,51.49734660416446,70.29545454545455,109.52153081540068,6.332990651570686,38.94117647058823,83.11150030160154,9.229302406311035,51.999254719050256,414.8261684127461,57.49999999999999,0
23.235289755113545,35.0,20.62857142857143,54.91929634588555,31.685714285714287,70.05934597037948,4.234471982989769,10.8,119.99941732836814,6.9771728515625,39.29219708413219,26.0,69.6969696969697,0
18.221101391573992,52.0,17.615384615384617,68.7485171465699,34.78846153846154,146.14148232447283,2.9890404287476753,68.58333333333333,156.56261986121865,8.569372177124023,33.37047460214241,137.6571828856017,50.0,0
34.49174149207405,93.0,21.376344086021504,65.83667036286755,41.72043010752688,123.61312385928187,7.008956832028432,52.325581395348834,154.87581985903762,8.529728889465332,53.726150751465845,58.65790654293759,51.68539325842697,0
14.332848131974771,19.0,12.052631578947368,57.26021084096418,26.94736842105263,103.06912462427277,4.591935602355208,14.5,142.84354309498312,5.3743767738342285,38.51562960621025,0.0,55.55555555555556,0
25.877478166634795,15.0,17.533333333333335,76.17479089887445,75.8,132.78803578144297,3.6849813927828947,145.57142857142858,165.32397327361286,7.671600341796875,38.302122261001585,49.0,46.15384615384615,0
25.62874876127888,25.0,12.36,95.58929751209196,83.68,196.84432098700657,3.6657998251947728,141.5,98.99197198327764,7.980710983276367,53.72535232472367,7.794228634059948,23.809523809523807,0
25.380591509623766,14.0,21.071428571428573,49.65956839794459,37.57142857142857,77.92172254989202,0.6998542122237651,26.5,99.2137081438971,5.872101783752441,43.50254447742924,0.0,69.23076923076923,0
23.014023732470335,25.0,16.0,42.38955974518544,31.44,65.57459544188403,5.12195031213697,3.0,119.25691904768243,6.176072597503662,35.713276432782486,32.0,56.52173913043478,0
14.191641411306918,28.0,15.928571428571429,57.58622443660838,53.82142857142857,146.993245699603,3.7951379275213513,85.78571428571429,152.74241501530233,6.782327651977539,33.35318523355873,68.82506003549064,44.0,0
22.630132262252513,39.0,14.333333333333334,68.14450592267217,69.41025641025641,192.6981764946994,2.9803443752110486,76.13636363636364,59.049121500826,6.183237075805664,35.08705998295565,359.1510824151864,37.142857142857146,0
26.677477944992216,28.0,24.964285714285715,58.191225712828206,36.67857142857143,86.27459032689889,9.412363815354388,28.583333333333332,94.91799467997717,7.931687831878662,43.874327894013106,30.5,53.84615384615385,0
22.58720930232558,35.0,27.485714285714284,55.10394711865237,52.542857142857144,114.54029005334408,5.422768616453917,31.705882352941178,122.6924509829425,8.704773902893066,51.44255948451545,0.0,48.484848484848484,0
31.82638091345,57.0,22.43859649122807,65.25873140710044,66.7719298245614,158.22646814515284,5.329063992381269,113.18518518518519,153.45781901696245,8.529690742492676,42.428581735207615,170.56613249867502,47.05882352941176,0
30.951825951825953,30.0,24.733333333333334,53.76936042026805,35.766666666666666,74.46645000532106,5.344343000058579,50.583333333333336,216.89525347278038,7.606303691864014,42.174937078092384,34.5,57.14285714285714,0
21.227792851244544,50.0,21.82,59.63960479816475,40.66,95.98621279043932,5.134606447068489,32.111111111111114,161.572054265927,9.033475875854492,41.98429819160008,290.7808453113788,41.30434782608695,0
32.2056696734974,87.0,23.586206896551722,65.06762040231936,50.804597701149426,103.42108604326503,5.85030615181426,50.46341463414634,205.6759090659085,9.340932846069336,44.136682163445016,445.1342494124666,48.10126582278481,0
23.708260550365814,28.0,18.464285714285715,48.29977138891076,23.678571428571427,79.25931728612815,5.069882020688815,24.0,103.24592647611861,5.524970054626465,50.49359515163767,26.0,84.61538461538461,0
31.23092797084587,34.0,19.11764705882353,49.424615768406184,44.55882352941177,153.28444937149385,2.249450608135895,88.36842105263158,234.472532974506,6.458467960357666,53.08894124326236,54.5,40.625,0
27.274870344177277,75.0,18.64,49.93318040186452,37.4,164.68562066755547,3.761009077305553,27.285714285714285,82.0019619097988,6.302645683288574,57.25744112697464,328.65863749489375,40.845070422535215,0
28.52853133769878,35.0,31.62857142857143,53.169658773578966,69.11428571428571,140.70064849113342,8.346691246695553,131.41666666666666,128.46738331814262,9.485004425048828,51.63014862492413,58.40109159938708,61.29032258064516,0
22.11409073433295,23.0,15.652173913043478,55.172285547440666,30.347826086956523,141.65758027616354,4.302810441300176,19.666666666666668,120.1896840464439,5.750067234039307,48.277727019651294,0.0,45.45454545454545,0
24.74968175859252,47.0,14.46808510638298,50.6877406251616,46.40425531914894,82.6632219856596,2.493213730249249,36.80952380952381,210.6701460410592,5.337787628173828,26.767364995875234,163.95905412197104,47.5,0
25.440740094257286,22.0,22.40909090909091,57.33192892860094,38.09090909090909,87.83042985329786,5.618224492352026,21.5,123.54798786074464,8.211751937866211,40.49213902753018,23.0,70.0,0
37.581129947814,49.0,22.448979591836736,67.85594551587437,70.28571428571429,179.65341006982476,6.323583725147368,147.8148148148148,113.40982214460497,9.499874114990234,33.2480895842185,50.14618629566958,38.63636363636363,0
17.34767025089606,23.0,12.08695652173913,43.90846980517589,22.347826086956523,75.10382490534596,2.687974443995004,3.2142857142857144,181.47537805854276,5.035558223724365,48.42635299124298,18.5,33.33333333333333,0
